timestamp_eet,Value [EUR/MWh]
2026-02-05 09:45:00+02:00,146.03
2026-02-05 10:00:00+02:00,148.69
2026-02-05 10:15:00+02:00,142.04
2026-02-05 10:30:00+02:00,137.26
2026-02-05 10:45:00+02:00,133.54
2026-02-05 11:00:00+02:00,144.01
2026-02-05 11:15:00+02:00,143.09
2026-02-05 11:30:00+02:00,134.69
2026-02-05 11:45:00+02:00,129.58
2026-02-05 12:00:00+02:00,142.1
2026-02-05 12:15:00+02:00,130.45
2026-02-05 12:30:00+02:00,137.43
2026-02-05 12:45:00+02:00,132.74
2026-02-05 13:00:00+02:00,134.07
2026-02-05 13:15:00+02:00,130.14
2026-02-05 13:30:00+02:00,128.03
2026-02-05 13:45:00+02:00,127.28
2026-02-05 14:00:00+02:00,128.23
2026-02-05 14:15:00+02:00,133.23
2026-02-05 14:30:00+02:00,132.67
2026-02-05 14:45:00+02:00,129.39
2026-02-05 15:00:00+02:00,104.06
2026-02-05 15:15:00+02:00,126.91
2026-02-05 15:30:00+02:00,132.15
2026-02-05 15:45:00+02:00,140.33
2026-02-05 16:00:00+02:00,130.89
2026-02-05 16:15:00+02:00,141.03
2026-02-05 16:30:00+02:00,149.06
2026-02-05 16:45:00+02:00,129.11
2026-02-05 17:00:00+02:00,128.89
2026-02-05 17:15:00+02:00,104.06
2026-02-05 17:30:00+02:00,113.12
2026-02-05 17:45:00+02:00,113.12
2026-02-05 18:00:00+02:00,140.22
2026-02-05 18:15:00+02:00,147.72
2026-02-05 18:30:00+02:00,154.51
2026-02-05 18:45:00+02:00,157.51
2026-02-05 19:00:00+02:00,152.32
2026-02-05 19:15:00+02:00,144.3
2026-02-05 19:30:00+02:00,144.49
2026-02-05 19:45:00+02:00,148.92
2026-02-05 20:00:00+02:00,151.63
2026-02-05 20:15:00+02:00,159.06
2026-02-05 20:30:00+02:00,148.35
2026-02-05 20:45:00+02:00,140.15
2026-02-05 21:00:00+02:00,151.49
2026-02-05 21:15:00+02:00,142.03
2026-02-05 21:30:00+02:00,133.04
2026-02-05 21:45:00+02:00,126.75
2026-02-05 22:00:00+02:00,129.87
2026-02-05 22:15:00+02:00,129.99
2026-02-05 22:30:00+02:00,125.14
2026-02-05 22:45:00+02:00,111.41
2026-02-05 23:00:00+02:00,125.27
2026-02-05 23:15:00+02:00,123.74
2026-02-05 23:30:00+02:00,104.06
2026-02-05 23:45:00+02:00,98.14
2026-02-06 00:00:00+02:00,120.79
2026-02-06 00:15:00+02:00,109.39
2026-02-06 00:30:00+02:00,99.89
2026-02-06 00:45:00+02:00,96.93
2026-02-06 01:00:00+02:00,100.52
2026-02-06 01:15:00+02:00,100.54
2026-02-06 01:30:00+02:00,100.06
2026-02-06 01:45:00+02:00,105.0
2026-02-06 02:00:00+02:00,103.48
2026-02-06 02:15:00+02:00,102.4
2026-02-06 02:30:00+02:00,101.08
2026-02-06 02:45:00+02:00,102.25
2026-02-06 03:00:00+02:00,102.33
2026-02-06 03:15:00+02:00,102.29
2026-02-06 03:30:00+02:00,103.78
2026-02-06 03:45:00+02:00,104.6
2026-02-06 04:00:00+02:00,102.89
2026-02-06 04:15:00+02:00,105.43
2026-02-06 04:30:00+02:00,105.87
2026-02-06 04:45:00+02:00,107.57
2026-02-06 05:00:00+02:00,105.42
2026-02-06 05:15:00+02:00,107.55
2026-02-06 05:30:00+02:00,107.51
2026-02-06 05:45:00+02:00,108.14
2026-02-06 06:00:00+02:00,103.84
2026-02-06 06:15:00+02:00,107.45
2026-02-06 06:30:00+02:00,107.67
2026-02-06 06:45:00+02:00,114.15
2026-02-06 07:00:00+02:00,105.87
2026-02-06 07:15:00+02:00,125.97
2026-02-06 07:30:00+02:00,132.9
2026-02-06 07:45:00+02:00,143.87
2026-02-06 08:00:00+02:00,137.29
2026-02-06 08:15:00+02:00,143.56
2026-02-06 08:30:00+02:00,152.84
2026-02-06 08:45:00+02:00,152.94
2026-02-06 09:00:00+02:00,147.54
2026-02-06 09:15:00+02:00,151.67
2026-02-06 09:30:00+02:00,147.25
2026-02-06 09:45:00+02:00,146.38
2026-02-06 10:00:00+02:00,151.33
2026-02-06 10:15:00+02:00,154.19
2026-02-06 10:30:00+02:00,146.67
2026-02-06 10:45:00+02:00,144.83
2026-02-06 11:00:00+02:00,154.19
2026-02-06 11:15:00+02:00,150.53
2026-02-06 11:30:00+02:00,146.31
2026-02-06 11:45:00+02:00,143.71
2026-02-06 12:00:00+02:00,150.34
2026-02-06 12:15:00+02:00,150.02
2026-02-06 12:30:00+02:00,145.88
2026-02-06 12:45:00+02:00,143.7
2026-02-06 13:00:00+02:00,146.05
2026-02-06 13:15:00+02:00,144.64
2026-02-06 13:30:00+02:00,145.49
2026-02-06 13:45:00+02:00,145.91
2026-02-06 14:00:00+02:00,146.48
2026-02-06 14:15:00+02:00,146.79
2026-02-06 14:30:00+02:00,149.69
2026-02-06 14:45:00+02:00,146.37
2026-02-06 15:00:00+02:00,140.11
2026-02-06 15:15:00+02:00,146.22
2026-02-06 15:30:00+02:00,149.68
2026-02-06 15:45:00+02:00,156.52
2026-02-06 16:00:00+02:00,144.17
2026-02-06 16:15:00+02:00,148.47
2026-02-06 16:30:00+02:00,160.82
2026-02-06 16:45:00+02:00,162.68
2026-02-06 17:00:00+02:00,159.2
2026-02-06 17:15:00+02:00,198.46
2026-02-06 17:30:00+02:00,210.35
2026-02-06 17:45:00+02:00,171.75
2026-02-06 18:00:00+02:00,186.65
2026-02-06 18:15:00+02:00,179.12
2026-02-06 18:30:00+02:00,182.43
2026-02-06 18:45:00+02:00,181.69
2026-02-06 19:00:00+02:00,175.84
2026-02-06 19:15:00+02:00,170.82
2026-02-06 19:30:00+02:00,166.25
2026-02-06 19:45:00+02:00,160.27
2026-02-06 20:00:00+02:00,183.17
2026-02-06 20:15:00+02:00,188.43
2026-02-06 20:30:00+02:00,185.82
2026-02-06 20:45:00+02:00,165.7
2026-02-06 21:00:00+02:00,173.2
2026-02-06 21:15:00+02:00,157.57
2026-02-06 21:30:00+02:00,157.71
2026-02-06 21:45:00+02:00,140.65
2026-02-06 22:00:00+02:00,135.38
2026-02-06 22:15:00+02:00,133.52
2026-02-06 22:30:00+02:00,125.58
2026-02-06 22:45:00+02:00,115.21
2026-02-06 23:00:00+02:00,129.72
2026-02-06 23:15:00+02:00,121.36
2026-02-06 23:30:00+02:00,114.22
2026-02-06 23:45:00+02:00,105.88
2026-02-07 00:00:00+02:00,116.18
2026-02-07 00:15:00+02:00,113.75
2026-02-07 00:30:00+02:00,108.56
2026-02-07 00:45:00+02:00,97.6
2026-02-07 01:00:00+02:00,116.3
2026-02-07 01:15:00+02:00,101.03
2026-02-07 01:30:00+02:00,103.85
2026-02-07 01:45:00+02:00,103.28
2026-02-07 02:00:00+02:00,102.34
2026-02-07 02:15:00+02:00,101.61
2026-02-07 02:30:00+02:00,101.86
2026-02-07 02:45:00+02:00,103.42
2026-02-07 03:00:00+02:00,103.17
2026-02-07 03:15:00+02:00,102.88
2026-02-07 03:30:00+02:00,99.83
2026-02-07 03:45:00+02:00,99.79
2026-02-07 04:00:00+02:00,101.35
2026-02-07 04:15:00+02:00,100.85
2026-02-07 04:30:00+02:00,102.56
2026-02-07 04:45:00+02:00,101.12
2026-02-07 05:00:00+02:00,100.39
2026-02-07 05:15:00+02:00,101.6
2026-02-07 05:30:00+02:00,102.9
2026-02-07 05:45:00+02:00,102.39
2026-02-07 06:00:00+02:00,99.11
2026-02-07 06:15:00+02:00,101.18
2026-02-07 06:30:00+02:00,101.13
2026-02-07 06:45:00+02:00,104.15
2026-02-07 07:00:00+02:00,93.4
2026-02-07 07:15:00+02:00,98.89
2026-02-07 07:30:00+02:00,107.35
2026-02-07 07:45:00+02:00,113.4
2026-02-07 08:00:00+02:00,102.88
2026-02-07 08:15:00+02:00,105.35
2026-02-07 08:30:00+02:00,113.47
2026-02-07 08:45:00+02:00,119.38
2026-02-07 09:00:00+02:00,110.66
2026-02-07 09:15:00+02:00,117.4
2026-02-07 09:30:00+02:00,119.49
2026-02-07 09:45:00+02:00,122.73
2026-02-07 10:00:00+02:00,128.96
2026-02-07 10:15:00+02:00,124.43
2026-02-07 10:30:00+02:00,120.01
2026-02-07 10:45:00+02:00,114.6
2026-02-07 11:00:00+02:00,119.67
2026-02-07 11:15:00+02:00,113.81
2026-02-07 11:30:00+02:00,113.83
2026-02-07 11:45:00+02:00,85.32
2026-02-07 12:00:00+02:00,111.73
2026-02-07 12:15:00+02:00,113.54
2026-02-07 12:30:00+02:00,110.85
2026-02-07 12:45:00+02:00,96.5
2026-02-07 13:00:00+02:00,109.96
2026-02-07 13:15:00+02:00,108.47
2026-02-07 13:30:00+02:00,76.78
2026-02-07 13:45:00+02:00,71.59
2026-02-07 14:00:00+02:00,106.2
2026-02-07 14:15:00+02:00,107.88
2026-02-07 14:30:00+02:00,109.44
2026-02-07 14:45:00+02:00,109.1
2026-02-07 15:00:00+02:00,94.29
2026-02-07 15:15:00+02:00,108.83
2026-02-07 15:30:00+02:00,113.22
2026-02-07 15:45:00+02:00,116.28
2026-02-07 16:00:00+02:00,110.66
2026-02-07 16:15:00+02:00,111.7
2026-02-07 16:30:00+02:00,119.43
2026-02-07 16:45:00+02:00,120.92
2026-02-07 17:00:00+02:00,116.71
2026-02-07 17:15:00+02:00,124.84
2026-02-07 17:30:00+02:00,130.89
2026-02-07 17:45:00+02:00,138.17
2026-02-07 18:00:00+02:00,133.19
2026-02-07 18:15:00+02:00,136.29
2026-02-07 18:30:00+02:00,142.3
2026-02-07 18:45:00+02:00,144.42
2026-02-07 19:00:00+02:00,142.26
2026-02-07 19:15:00+02:00,139.39
2026-02-07 19:30:00+02:00,136.39
2026-02-07 19:45:00+02:00,134.47
2026-02-07 20:00:00+02:00,132.71
2026-02-07 20:15:00+02:00,134.49
2026-02-07 20:30:00+02:00,129.22
2026-02-07 20:45:00+02:00,122.38
2026-02-07 21:00:00+02:00,132.53
2026-02-07 21:15:00+02:00,126.1
2026-02-07 21:30:00+02:00,121.33
2026-02-07 21:45:00+02:00,111.01
2026-02-07 22:00:00+02:00,118.31
2026-02-07 22:15:00+02:00,112.13
2026-02-07 22:30:00+02:00,111.11
2026-02-07 22:45:00+02:00,105.39
2026-02-07 23:00:00+02:00,113.47
2026-02-07 23:15:00+02:00,110.64
2026-02-07 23:30:00+02:00,106.63
2026-02-07 23:45:00+02:00,100.05
2026-02-08 00:00:00+02:00,108.4
2026-02-08 00:15:00+02:00,102.03
2026-02-08 00:30:00+02:00,96.11
2026-02-08 00:45:00+02:00,91.8
2026-02-08 01:00:00+02:00,110.8
2026-02-08 01:15:00+02:00,101.13
2026-02-08 01:30:00+02:00,101.42
2026-02-08 01:45:00+02:00,99.56
2026-02-08 02:00:00+02:00,103.92
2026-02-08 02:15:00+02:00,103.12
2026-02-08 02:30:00+02:00,97.1
2026-02-08 02:45:00+02:00,96.84
2026-02-08 03:00:00+02:00,101.23
2026-02-08 03:15:00+02:00,99.12
2026-02-08 03:30:00+02:00,99.47
2026-02-08 03:45:00+02:00,99.58
2026-02-08 04:00:00+02:00,100.16
2026-02-08 04:15:00+02:00,99.79
2026-02-08 04:30:00+02:00,98.77
2026-02-08 04:45:00+02:00,98.93
2026-02-08 05:00:00+02:00,98.11
2026-02-08 05:15:00+02:00,97.39
2026-02-08 05:30:00+02:00,98.12
2026-02-08 05:45:00+02:00,98.3
2026-02-08 06:00:00+02:00,98.05
2026-02-08 06:15:00+02:00,98.23
2026-02-08 06:30:00+02:00,99.13
2026-02-08 06:45:00+02:00,99.99
2026-02-08 07:00:00+02:00,93.82
2026-02-08 07:15:00+02:00,96.12
2026-02-08 07:30:00+02:00,100.0
2026-02-08 07:45:00+02:00,103.4
2026-02-08 08:00:00+02:00,95.84
2026-02-08 08:15:00+02:00,100.26
2026-02-08 08:30:00+02:00,98.96
2026-02-08 08:45:00+02:00,104.44
2026-02-08 09:00:00+02:00,99.23
2026-02-08 09:15:00+02:00,106.16
2026-02-08 09:30:00+02:00,104.42
2026-02-08 09:45:00+02:00,107.06
2026-02-08 10:00:00+02:00,103.07
2026-02-08 10:15:00+02:00,97.15
2026-02-08 10:30:00+02:00,80.0
2026-02-08 10:45:00+02:00,10.23
2026-02-08 11:00:00+02:00,65.85
2026-02-08 11:15:00+02:00,10.22
2026-02-08 11:30:00+02:00,5.11
2026-02-08 11:45:00+02:00,8.43
2026-02-08 12:00:00+02:00,27.0
2026-02-08 12:15:00+02:00,13.8
2026-02-08 12:30:00+02:00,12.77
2026-02-08 12:45:00+02:00,8.44
2026-02-08 13:00:00+02:00,10.21
2026-02-08 13:15:00+02:00,8.68
2026-02-08 13:30:00+02:00,8.44
2026-02-08 13:45:00+02:00,71.58
2026-02-08 14:00:00+02:00,5.11
2026-02-08 14:15:00+02:00,8.44
2026-02-08 14:30:00+02:00,71.58
2026-02-08 14:45:00+02:00,38.75
2026-02-08 15:00:00+02:00,91.94
2026-02-08 15:15:00+02:00,101.97
2026-02-08 15:30:00+02:00,102.81
2026-02-08 15:45:00+02:00,105.81
2026-02-08 16:00:00+02:00,102.24
2026-02-08 16:15:00+02:00,103.68
2026-02-08 16:30:00+02:00,108.43
2026-02-08 16:45:00+02:00,115.14
2026-02-08 17:00:00+02:00,106.15
2026-02-08 17:15:00+02:00,113.46
2026-02-08 17:30:00+02:00,121.25
2026-02-08 17:45:00+02:00,127.28
2026-02-08 18:00:00+02:00,124.41
2026-02-08 18:15:00+02:00,129.75
2026-02-08 18:30:00+02:00,134.57
2026-02-08 18:45:00+02:00,137.01
2026-02-08 19:00:00+02:00,131.47
2026-02-08 19:15:00+02:00,134.68
2026-02-08 19:30:00+02:00,132.55
2026-02-08 19:45:00+02:00,129.84
2026-02-08 20:00:00+02:00,132.96
2026-02-08 20:15:00+02:00,129.85
2026-02-08 20:30:00+02:00,125.45
2026-02-08 20:45:00+02:00,120.93
2026-02-08 21:00:00+02:00,128.82
2026-02-08 21:15:00+02:00,126.3
2026-02-08 21:30:00+02:00,122.38
2026-02-08 21:45:00+02:00,113.86
2026-02-08 22:00:00+02:00,118.34
2026-02-08 22:15:00+02:00,110.87
2026-02-08 22:30:00+02:00,109.41
2026-02-08 22:45:00+02:00,105.33
2026-02-08 23:00:00+02:00,118.29
2026-02-08 23:15:00+02:00,108.34
2026-02-08 23:30:00+02:00,104.14
2026-02-08 23:45:00+02:00,102.04
2026-02-09 00:00:00+02:00,108.41
2026-02-09 00:15:00+02:00,101.71
2026-02-09 00:30:00+02:00,100.28
2026-02-09 00:45:00+02:00,95.1
2026-02-09 01:00:00+02:00,101.97
2026-02-09 01:15:00+02:00,101.85
2026-02-09 01:30:00+02:00,98.48
2026-02-09 01:45:00+02:00,97.75
2026-02-09 02:00:00+02:00,104.15
2026-02-09 02:15:00+02:00,98.12
2026-02-09 02:30:00+02:00,96.88
2026-02-09 02:45:00+02:00,96.06
2026-02-09 03:00:00+02:00,98.98
2026-02-09 03:15:00+02:00,97.44
2026-02-09 03:30:00+02:00,99.46
2026-02-09 03:45:00+02:00,101.08
2026-02-09 04:00:00+02:00,99.48
2026-02-09 04:15:00+02:00,98.33
2026-02-09 04:30:00+02:00,99.36
2026-02-09 04:45:00+02:00,101.18
2026-02-09 05:00:00+02:00,97.57
2026-02-09 05:15:00+02:00,99.56
2026-02-09 05:30:00+02:00,101.81
2026-02-09 05:45:00+02:00,105.18
2026-02-09 06:00:00+02:00,98.35
2026-02-09 06:15:00+02:00,104.1
2026-02-09 06:30:00+02:00,108.68
2026-02-09 06:45:00+02:00,121.68
2026-02-09 07:00:00+02:00,110.74
2026-02-09 07:15:00+02:00,124.84
2026-02-09 07:30:00+02:00,139.96
2026-02-09 07:45:00+02:00,172.01
2026-02-09 08:00:00+02:00,141.59
2026-02-09 08:15:00+02:00,163.19
2026-02-09 08:30:00+02:00,173.41
2026-02-09 08:45:00+02:00,173.88
2026-02-09 09:00:00+02:00,170.29
2026-02-09 09:15:00+02:00,182.12
2026-02-09 09:30:00+02:00,181.12
2026-02-09 09:45:00+02:00,178.31
2026-02-09 10:00:00+02:00,184.84
2026-02-09 10:15:00+02:00,176.96
2026-02-09 10:30:00+02:00,165.19
2026-02-09 10:45:00+02:00,164.27
2026-02-09 11:00:00+02:00,170.97
2026-02-09 11:15:00+02:00,169.8
2026-02-09 11:30:00+02:00,158.92
2026-02-09 11:45:00+02:00,149.9
2026-02-09 12:00:00+02:00,156.02
2026-02-09 12:15:00+02:00,151.11
2026-02-09 12:30:00+02:00,146.98
2026-02-09 12:45:00+02:00,141.61
2026-02-09 13:00:00+02:00,146.01
2026-02-09 13:15:00+02:00,142.02
2026-02-09 13:30:00+02:00,138.78
2026-02-09 13:45:00+02:00,137.25
2026-02-09 14:00:00+02:00,140.03
2026-02-09 14:15:00+02:00,143.25
2026-02-09 14:30:00+02:00,140.17
2026-02-09 14:45:00+02:00,139.22
2026-02-09 15:00:00+02:00,128.22
2026-02-09 15:15:00+02:00,138.97
2026-02-09 15:30:00+02:00,148.47
2026-02-09 15:45:00+02:00,157.99
2026-02-09 16:00:00+02:00,134.3
2026-02-09 16:15:00+02:00,144.13
2026-02-09 16:30:00+02:00,165.52
2026-02-09 16:45:00+02:00,179.13
2026-02-09 17:00:00+02:00,149.71
2026-02-09 17:15:00+02:00,167.78
2026-02-09 17:30:00+02:00,182.99
2026-02-09 17:45:00+02:00,198.87
2026-02-09 18:00:00+02:00,139.0
2026-02-09 18:15:00+02:00,185.0
2026-02-09 18:30:00+02:00,216.16
2026-02-09 18:45:00+02:00,217.65
2026-02-09 19:00:00+02:00,201.49
2026-02-09 19:15:00+02:00,193.85
2026-02-09 19:30:00+02:00,174.2
2026-02-09 19:45:00+02:00,173.73
2026-02-09 20:00:00+02:00,190.65
2026-02-09 20:15:00+02:00,175.16
2026-02-09 20:30:00+02:00,165.99
2026-02-09 20:45:00+02:00,148.41
2026-02-09 21:00:00+02:00,168.72
2026-02-09 21:15:00+02:00,153.23
2026-02-09 21:30:00+02:00,143.71
2026-02-09 21:45:00+02:00,129.0
2026-02-09 22:00:00+02:00,151.02
2026-02-09 22:15:00+02:00,147.93
2026-02-09 22:30:00+02:00,136.94
2026-02-09 22:45:00+02:00,125.71
2026-02-09 23:00:00+02:00,136.85
2026-02-09 23:15:00+02:00,130.99
2026-02-09 23:30:00+02:00,126.22
2026-02-09 23:45:00+02:00,117.14
2026-02-10 00:00:00+02:00,120.93
2026-02-10 00:15:00+02:00,109.5
2026-02-10 00:30:00+02:00,104.19
2026-02-10 00:45:00+02:00,98.19
2026-02-10 01:00:00+02:00,108.22
2026-02-10 01:15:00+02:00,110.17
2026-02-10 01:30:00+02:00,111.35
2026-02-10 01:45:00+02:00,112.37
2026-02-10 02:00:00+02:00,110.12
2026-02-10 02:15:00+02:00,111.27
2026-02-10 02:30:00+02:00,108.16
2026-02-10 02:45:00+02:00,109.8
2026-02-10 03:00:00+02:00,108.12
2026-02-10 03:15:00+02:00,109.23
2026-02-10 03:30:00+02:00,109.38
2026-02-10 03:45:00+02:00,109.68
2026-02-10 04:00:00+02:00,110.3
2026-02-10 04:15:00+02:00,110.68
2026-02-10 04:30:00+02:00,111.11
2026-02-10 04:45:00+02:00,110.28
2026-02-10 05:00:00+02:00,110.74
2026-02-10 05:15:00+02:00,109.62
2026-02-10 05:30:00+02:00,110.98
2026-02-10 05:45:00+02:00,112.98
2026-02-10 06:00:00+02:00,110.53
2026-02-10 06:15:00+02:00,111.44
2026-02-10 06:30:00+02:00,114.79
2026-02-10 06:45:00+02:00,118.65
2026-02-10 07:00:00+02:00,113.43
2026-02-10 07:15:00+02:00,128.76
2026-02-10 07:30:00+02:00,145.02
2026-02-10 07:45:00+02:00,156.85
2026-02-10 08:00:00+02:00,146.14
2026-02-10 08:15:00+02:00,162.37
2026-02-10 08:30:00+02:00,171.51
2026-02-10 08:45:00+02:00,172.68
2026-02-10 09:00:00+02:00,170.43
2026-02-10 09:15:00+02:00,173.14
2026-02-10 09:30:00+02:00,160.11
2026-02-10 09:45:00+02:00,151.97
2026-02-10 10:00:00+02:00,168.85
2026-02-10 10:15:00+02:00,155.85
2026-02-10 10:30:00+02:00,139.43
2026-02-10 10:45:00+02:00,127.9
2026-02-10 11:00:00+02:00,152.98
2026-02-10 11:15:00+02:00,138.99
2026-02-10 11:30:00+02:00,128.63
2026-02-10 11:45:00+02:00,120.93
2026-02-10 12:00:00+02:00,134.87
2026-02-10 12:15:00+02:00,131.93
2026-02-10 12:30:00+02:00,125.31
2026-02-10 12:45:00+02:00,123.64
2026-02-10 13:00:00+02:00,124.48
2026-02-10 13:15:00+02:00,120.93
2026-02-10 13:30:00+02:00,123.3
2026-02-10 13:45:00+02:00,123.95
2026-02-10 14:00:00+02:00,122.69
2026-02-10 14:15:00+02:00,122.93
2026-02-10 14:30:00+02:00,127.99
2026-02-10 14:45:00+02:00,129.02
2026-02-10 15:00:00+02:00,124.89
2026-02-10 15:15:00+02:00,130.03
2026-02-10 15:30:00+02:00,139.21
2026-02-10 15:45:00+02:00,153.48
2026-02-10 16:00:00+02:00,130.19
2026-02-10 16:15:00+02:00,140.75
2026-02-10 16:30:00+02:00,154.96
2026-02-10 16:45:00+02:00,160.52
2026-02-10 17:00:00+02:00,140.63
2026-02-10 17:15:00+02:00,160.0
2026-02-10 17:30:00+02:00,162.81
2026-02-10 17:45:00+02:00,178.2
2026-02-10 18:00:00+02:00,155.06
2026-02-10 18:15:00+02:00,165.25
2026-02-10 18:30:00+02:00,176.39
2026-02-10 18:45:00+02:00,168.32
2026-02-10 19:00:00+02:00,158.74
2026-02-10 19:15:00+02:00,157.14
2026-02-10 19:30:00+02:00,165.92
2026-02-10 19:45:00+02:00,167.34
2026-02-10 20:00:00+02:00,169.94
2026-02-10 20:15:00+02:00,169.45
2026-02-10 20:30:00+02:00,183.8
2026-02-10 20:45:00+02:00,161.21
2026-02-10 21:00:00+02:00,160.23
2026-02-10 21:15:00+02:00,140.12
2026-02-10 21:30:00+02:00,129.51
2026-02-10 21:45:00+02:00,127.49
2026-02-10 22:00:00+02:00,127.44
2026-02-10 22:15:00+02:00,124.22
2026-02-10 22:30:00+02:00,120.67
2026-02-10 22:45:00+02:00,118.49
2026-02-10 23:00:00+02:00,130.98
2026-02-10 23:15:00+02:00,119.23
2026-02-10 23:30:00+02:00,116.26
2026-02-10 23:45:00+02:00,112.24
2026-02-11 00:00:00+02:00,113.73
2026-02-11 00:15:00+02:00,111.3
2026-02-11 00:30:00+02:00,106.12
2026-02-11 00:45:00+02:00,101.66
2026-02-11 01:00:00+02:00,103.17
2026-02-11 01:15:00+02:00,104.51
2026-02-11 01:30:00+02:00,103.11
2026-02-11 01:45:00+02:00,102.8
2026-02-11 02:00:00+02:00,103.11
2026-02-11 02:15:00+02:00,103.05
2026-02-11 02:30:00+02:00,103.0
2026-02-11 02:45:00+02:00,102.74
2026-02-11 03:00:00+02:00,101.99
2026-02-11 03:15:00+02:00,102.56
2026-02-11 03:30:00+02:00,102.8
2026-02-11 03:45:00+02:00,102.81
2026-02-11 04:00:00+02:00,102.48
2026-02-11 04:15:00+02:00,102.48
2026-02-11 04:30:00+02:00,102.48
2026-02-11 04:45:00+02:00,101.66
2026-02-11 05:00:00+02:00,102.47
2026-02-11 05:15:00+02:00,102.37
2026-02-11 05:30:00+02:00,102.47
2026-02-11 05:45:00+02:00,102.47
2026-02-11 06:00:00+02:00,102.48
2026-02-11 06:15:00+02:00,103.8
2026-02-11 06:30:00+02:00,108.77
2026-02-11 06:45:00+02:00,113.51
2026-02-11 07:00:00+02:00,105.57
2026-02-11 07:15:00+02:00,114.66
2026-02-11 07:30:00+02:00,120.99
2026-02-11 07:45:00+02:00,132.97
2026-02-11 08:00:00+02:00,121.51
2026-02-11 08:15:00+02:00,139.1
2026-02-11 08:30:00+02:00,144.8
2026-02-11 08:45:00+02:00,126.59
2026-02-11 09:00:00+02:00,136.37
2026-02-11 09:15:00+02:00,120.93
2026-02-11 09:30:00+02:00,98.66
2026-02-11 09:45:00+02:00,93.31
2026-02-11 10:00:00+02:00,120.93
2026-02-11 10:15:00+02:00,120.92
2026-02-11 10:30:00+02:00,98.07
2026-02-11 10:45:00+02:00,92.8
2026-02-11 11:00:00+02:00,120.93
2026-02-11 11:15:00+02:00,113.19
2026-02-11 11:30:00+02:00,95.27
2026-02-11 11:45:00+02:00,93.92
2026-02-11 12:00:00+02:00,71.23
2026-02-11 12:15:00+02:00,55.0
2026-02-11 12:30:00+02:00,55.0
2026-02-11 12:45:00+02:00,58.76
2026-02-11 13:00:00+02:00,90.19
2026-02-11 13:15:00+02:00,86.38
2026-02-11 13:30:00+02:00,89.69
2026-02-11 13:45:00+02:00,89.26
2026-02-11 14:00:00+02:00,71.59
2026-02-11 14:15:00+02:00,80.19
2026-02-11 14:30:00+02:00,80.95
2026-02-11 14:45:00+02:00,80.2
2026-02-11 15:00:00+02:00,35.29
2026-02-11 15:15:00+02:00,76.76
2026-02-11 15:30:00+02:00,90.37
2026-02-11 15:45:00+02:00,94.45
2026-02-11 16:00:00+02:00,90.21
2026-02-11 16:15:00+02:00,93.59
2026-02-11 16:30:00+02:00,120.92
2026-02-11 16:45:00+02:00,128.0
2026-02-11 17:00:00+02:00,103.09
2026-02-11 17:15:00+02:00,120.93
2026-02-11 17:30:00+02:00,136.37
2026-02-11 17:45:00+02:00,145.0
2026-02-11 18:00:00+02:00,120.93
2026-02-11 18:15:00+02:00,135.2
2026-02-11 18:30:00+02:00,137.61
2026-02-11 18:45:00+02:00,140.63
2026-02-11 19:00:00+02:00,136.45
2026-02-11 19:15:00+02:00,138.84
2026-02-11 19:30:00+02:00,135.75
2026-02-11 19:45:00+02:00,132.17
2026-02-11 20:00:00+02:00,136.54
2026-02-11 20:15:00+02:00,135.47
2026-02-11 20:30:00+02:00,129.68
2026-02-11 20:45:00+02:00,120.93
2026-02-11 21:00:00+02:00,130.79
2026-02-11 21:15:00+02:00,127.67
2026-02-11 21:30:00+02:00,123.02
2026-02-11 21:45:00+02:00,115.14
2026-02-11 22:00:00+02:00,120.23
2026-02-11 22:15:00+02:00,118.97
2026-02-11 22:30:00+02:00,113.43
2026-02-11 22:45:00+02:00,106.87
2026-02-11 23:00:00+02:00,116.13
2026-02-11 23:15:00+02:00,113.68
2026-02-11 23:30:00+02:00,106.81
2026-02-11 23:45:00+02:00,106.62
2026-02-12 00:00:00+02:00,110.76
2026-02-12 00:15:00+02:00,105.91
2026-02-12 00:30:00+02:00,101.92
2026-02-12 00:45:00+02:00,97.66
2026-02-12 01:00:00+02:00,96.65
2026-02-12 01:15:00+02:00,95.19
2026-02-12 01:30:00+02:00,97.15
2026-02-12 01:45:00+02:00,95.0
2026-02-12 02:00:00+02:00,96.75
2026-02-12 02:15:00+02:00,95.95
2026-02-12 02:30:00+02:00,95.0
2026-02-12 02:45:00+02:00,97.07
2026-02-12 03:00:00+02:00,96.95
2026-02-12 03:15:00+02:00,96.39
2026-02-12 03:30:00+02:00,93.93
2026-02-12 03:45:00+02:00,93.13
2026-02-12 04:00:00+02:00,94.68
2026-02-12 04:15:00+02:00,93.29
2026-02-12 04:30:00+02:00,94.59
2026-02-12 04:45:00+02:00,95.64
2026-02-12 05:00:00+02:00,94.79
2026-02-12 05:15:00+02:00,95.52
2026-02-12 05:30:00+02:00,95.96
2026-02-12 05:45:00+02:00,97.19
2026-02-12 06:00:00+02:00,96.02
2026-02-12 06:15:00+02:00,96.62
2026-02-12 06:30:00+02:00,100.27
2026-02-12 06:45:00+02:00,109.59
2026-02-12 07:00:00+02:00,104.17
2026-02-12 07:15:00+02:00,116.7
2026-02-12 07:30:00+02:00,129.41
2026-02-12 07:45:00+02:00,130.97
