date,eur_ron
2025-02-01,4.9769
2025-02-02,4.9769
2025-02-03,4.9738
2025-02-04,4.9716
2025-02-05,4.9715
2025-02-06,4.9716
2025-02-07,4.9736
2025-02-08,4.9769
2025-02-09,4.9769
2025-02-10,4.9737
2025-02-11,4.9728
2025-02-12,4.9732
2025-02-13,4.9723
2025-02-14,4.9744
2025-02-15,4.977
2025-02-16,4.9773
2025-02-17,4.9719
2025-02-18,4.974
2025-02-19,4.9734
2025-02-20,4.973
2025-02-21,4.9715
2025-02-22,4.9772
2025-02-23,4.9774
2025-02-24,4.9717
2025-02-25,4.9735
2025-02-26,4.9734
2025-02-27,4.9725
2025-02-28,4.9725
2025-03-01,4.9773
2025-03-02,4.9769
2025-03-03,4.9719
2025-03-04,4.9719
2025-03-05,4.9722
2025-03-06,4.9692
2025-03-07,4.9721
2025-03-08,4.9765
2025-03-09,4.9771
2025-03-10,4.9715
2025-03-11,4.9739
2025-03-12,4.9748
2025-03-13,4.9728
2025-03-14,4.9733
2025-03-15,4.9775
2025-03-16,4.9774
2025-03-17,4.974
2025-03-18,4.9729
2025-03-19,4.9724
2025-03-20,4.9713
2025-03-21,4.973
2025-03-22,4.9756
2025-03-23,4.9756
2025-03-24,4.9721
2025-03-25,4.9722
2025-03-26,4.9724
2025-03-27,4.9756
2025-03-28,4.974
2025-03-29,4.9771
2025-03-30,4.9774
2025-03-31,4.9726
2025-04-01,4.974
2025-04-02,4.9754
2025-04-03,4.9735
2025-04-04,4.9714
2025-04-05,4.9774
2025-04-06,4.9772
2025-04-07,4.9724
2025-04-08,4.9702
2025-04-09,4.9759
2025-04-10,4.9739
2025-04-11,4.975
2025-04-12,4.9775
2025-04-13,4.9778
2025-04-14,4.9727
2025-04-15,4.9715
2025-04-16,4.9724
2025-04-17,4.9713
2025-04-18,4.9747
2025-04-19,4.9773
2025-04-20,4.9772
2025-04-21,4.974
2025-04-22,4.9781
2025-04-23,4.9764
2025-04-24,4.9769
2025-04-25,4.9778
2025-04-26,4.9777
2025-04-27,4.9782
2025-04-28,4.9786
2025-04-29,4.9775
2025-04-30,4.9781
2025-05-01,4.9778
2025-05-02,4.977
2025-05-03,5.088
2025-05-04,5.109
2025-05-05,4.9789
2025-05-06,5.0947
2025-05-07,5.12
2025-05-08,5.1178
2025-05-09,5.1188
2025-05-10,5.103
2025-05-11,5.1043
2025-05-12,5.1015
2025-05-13,5.1046
2025-05-14,5.1049
2025-05-15,5.1081
2025-05-16,5.1048
2025-05-17,5.0733
2025-05-18,5.0709
2025-05-19,5.0404
2025-05-20,5.0672
2025-05-21,5.0714
2025-05-22,5.0569
2025-05-23,5.0533
2025-05-24,5.0608
2025-05-25,5.0511
2025-05-26,5.0712
2025-05-27,5.0581
2025-05-28,5.0485
2025-05-29,5.0555
2025-05-30,5.0607
2025-05-31,5.0588
2025-06-01,5.053
2025-06-02,5.0598
2025-06-03,5.0567
2025-06-04,5.0523
2025-06-05,5.0495
2025-06-06,5.0447
2025-06-07,5.0353
2025-06-08,5.0273
2025-06-09,5.0421
2025-06-10,5.0299
2025-06-11,5.0234
2025-06-12,5.0268
2025-06-13,5.0178
2025-06-14,5.028
2025-06-15,5.0302
2025-06-16,5.023
2025-06-17,5.032
2025-06-18,5.029
2025-06-19,5.0294
2025-06-20,5.0287
2025-06-21,5.0487
2025-06-22,5.0582
2025-06-23,5.0452
2025-06-24,5.0488
2025-06-25,5.0594
2025-06-26,5.0735
2025-06-27,5.0809
2025-06-28,5.0738
2025-06-29,5.0641
2025-06-30,5.0783
2025-07-01,5.0707
2025-07-02,5.0631
2025-07-03,5.0581
2025-07-04,5.0601
2025-07-05,5.0688
2025-07-06,5.0772
2025-07-07,5.0642
2025-07-08,5.0771
2025-07-09,5.0764
2025-07-10,5.0726
2025-07-11,5.0791
2025-07-12,5.0789
2025-07-13,5.073
2025-07-14,5.078
2025-07-15,5.0772
2025-07-16,5.0691
2025-07-17,5.0735
2025-07-18,5.0736
2025-07-19,5.0699
2025-07-20,5.069
2025-07-21,5.0707
2025-07-22,5.0696
2025-07-23,5.0683
2025-07-24,5.0706
2025-07-25,5.0698
2025-07-26,5.0768
2025-07-27,5.0731
2025-07-28,5.0723
2025-07-29,5.0772
2025-07-30,5.0742
2025-07-31,5.0779
2025-08-01,5.0722
2025-08-02,5.0748
2025-08-03,5.0758
2025-08-04,5.0726
2025-08-05,5.0755
2025-08-06,5.0754
2025-08-07,5.0695
2025-08-08,5.0711
2025-08-09,5.0649
2025-08-10,5.0631
2025-08-11,5.0654
2025-08-12,5.062
2025-08-13,5.0628
2025-08-14,5.063
2025-08-15,5.0594
2025-08-16,5.0579
2025-08-17,5.0585
2025-08-18,5.056
2025-08-19,5.0608
2025-08-20,5.0568
2025-08-21,5.0547
2025-08-22,5.0512
2025-08-23,5.0578
2025-08-24,5.0666
2025-08-25,5.0538
2025-08-26,5.0571
2025-08-27,5.0663
2025-08-28,5.071
2025-08-29,5.0741
2025-08-30,5.0822
2025-08-31,5.0774
2025-09-01,5.0693
2025-09-02,5.0795
2025-09-03,5.0764
2025-09-04,5.076
2025-09-05,5.0759
2025-09-06,5.0738
2025-09-07,5.0746
2025-09-08,5.0726
2025-09-09,5.0721
2025-09-10,5.0759
2025-09-11,5.0712
2025-09-12,5.0627
2025-09-13,5.0629
2025-09-14,5.0668
2025-09-15,5.0634
2025-09-16,5.0627
2025-09-17,5.0647
2025-09-18,5.0733
2025-09-19,5.0766
2025-09-20,5.0772
2025-09-21,5.0759
2025-09-22,5.077
2025-09-23,5.0769
2025-09-24,5.0776
2025-09-25,5.0804
2025-09-26,5.0812
2025-09-27,5.0806
2025-09-28,5.0821
2025-09-29,5.0829
2025-09-30,5.0839
2025-10-01,5.0838
2025-10-02,5.0863
2025-10-03,5.0886
2025-10-04,5.0919
2025-10-05,5.0958
2025-10-06,5.0922
2025-10-07,5.101
2025-10-08,5.0931
2025-10-09,5.0958
2025-10-10,5.0927
2025-10-11,5.0903
2025-10-12,5.089
2025-10-13,5.087
2025-10-14,5.0897
2025-10-15,5.0871
2025-10-16,5.0859
2025-10-17,5.0882
2025-10-18,5.0838
2025-10-19,5.0831
2025-10-20,5.088
2025-10-21,5.0825
2025-10-22,5.0829
2025-10-23,5.084
2025-10-24,5.0833
2025-10-25,5.0835
2025-10-26,5.0841
2025-10-27,5.084
2025-10-28,5.0844
2025-10-29,5.0854
2025-10-30,5.0857
2025-10-31,5.0844
2025-11-01,5.0861
2025-11-02,5.0853
2025-11-03,5.0858
2025-11-04,5.086
2025-11-05,5.0852
2025-11-06,5.0855
2025-11-07,5.0893
2025-11-08,5.084
2025-11-09,5.0837
2025-11-10,5.0855
2025-11-11,5.0838
2025-11-12,5.0833
2025-11-13,5.0836
2025-11-14,5.0835
2025-11-15,5.087
2025-11-16,5.0879
2025-11-17,5.0862
2025-11-18,5.0884
2025-11-19,5.0875
2025-11-20,5.0887
2025-11-21,5.0891
2025-11-22,5.0881
2025-11-23,5.0904
2025-11-24,5.0876
2025-11-25,5.0893
2025-11-26,5.0908
2025-11-27,5.0911
2025-11-28,5.0913
2025-11-29,5.0893
2025-11-30,5.0917
2025-12-01,5.0875
2025-12-02,5.0892
2025-12-03,5.0921
2025-12-04,5.0913
2025-12-05,5.0923
2025-12-06,5.0897
2025-12-07,5.0875
2025-12-08,5.0884
2025-12-09,5.0893
2025-12-10,5.0907
2025-12-11,5.0905
2025-12-12,5.0908
2025-12-13,5.0929
2025-12-14,5.0921
2025-12-15,5.0917
2025-12-16,5.0921
2025-12-17,5.0916
2025-12-18,5.0898
2025-12-19,5.0866
2025-12-20,5.0894
2025-12-21,5.0899
2025-12-22,5.0876
2025-12-23,5.0911
2025-12-24,5.0904
2025-12-25,5.0913
2025-12-26,5.0916
2025-12-27,5.0968
2025-12-28,5.0968
2025-12-29,5.0949
2025-12-30,5.077
2025-12-31,5.0969
2026-01-01,5.0969
2026-01-02,5.0875
2026-01-03,5.0891
2026-01-04,5.0885
2026-01-05,5.0883
2026-01-06,5.0902
2026-01-07,5.0902
2026-01-08,5.0902
2026-01-09,5.0892
2026-01-10,5.0895
2026-01-11,5.0897
2026-01-12,5.0892
2026-01-13,5.0908
2026-01-14,5.0908
2026-01-15,5.0908
2026-01-16,5.092
2026-01-17,5.0924
2026-01-18,5.0947
2026-01-19,5.0923
2026-01-20,5.0945
2026-01-21,5.0945
2026-01-22,5.0945
2026-01-23,5.0965
2026-01-24,5.0965
2026-01-25,5.0965
2026-01-26,5.0965
2026-01-27,5.0964
2026-01-28,5.0964
2026-01-29,5.0964
2026-01-30,5.096
2026-01-31,5.0951
2026-02-01,5.0949
2026-02-02,5.0935
2026-02-03,5.092
2026-02-04,5.092
2026-02-05,5.092
2026-02-06,5.0923
2026-02-07,5.0912
2026-02-08,5.0912
2026-02-09,5.0928
2026-02-10,5.0946
2026-02-11,5.0946
2026-02-12,5.0946
2026-02-13,5.0954
2026-02-14,5.0967
2026-02-15,5.0929
2026-02-16,5.097
2026-02-17,5.0978
2026-02-18,5.0978
2026-02-19,5.0978
2026-02-20,5.0969
2026-02-21,5.0947
2026-02-22,5.0941
2026-02-23,5.0968
2026-02-24,5.0954
2026-02-25,5.0953
2026-02-26,5.0953
